,image_name,target,class_0_pred,class_1_pred,class_2_pred,class_3_pred,class_4_pred,class_5_pred,class_6_pred,class_7_pred,class_8_pred,binary_target
2707,ISIC_0024850,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2708,ISIC_8617277,6,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999997530666,0.0,2.469333412608439e-10,1
2709,ISIC_0062027,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2710,ISIC_0718586,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2711,ISIC_0073171,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2712,ISIC_4903927,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2713,ISIC_0061596,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2714,ISIC_0057336,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2715,ISIC_6326012,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2716,ISIC_0025737,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2717,ISIC_0055179,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
2718,ISIC_0029113,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2719,ISIC_9628667,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2720,ISIC_4777949,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2721,ISIC_0028647,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2722,ISIC_3599396,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2723,ISIC_0030356,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
2724,ISIC_0034304,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2725,ISIC_0061732,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2726,ISIC_8027491,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2727,ISIC_4666634,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2728,ISIC_0900216,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2729,ISIC_0000409_downsampled,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2730,ISIC_8414609,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.029176947450579e-307,1
2731,ISIC_3314594,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2732,ISIC_5228997,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2733,ISIC_0027593,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2734,ISIC_9537079,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2735,ISIC_0029292,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2736,ISIC_4393537,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2737,ISIC_0033210,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2738,ISIC_4826037,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2739,ISIC_0013359_downsampled,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
2740,ISIC_4805048,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2741,ISIC_0068233,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
2742,ISIC_0024386,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2743,ISIC_9070851,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2744,ISIC_3189380,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2745,ISIC_0032543,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2746,ISIC_4309183,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2747,ISIC_7068674,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2748,ISIC_0063304,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2749,ISIC_0012215_downsampled,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2750,ISIC_0061470,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2751,ISIC_0059453,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2752,ISIC_4764568,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2753,ISIC_0056260,7,0.0,0.0,0.0,0.0,0.0,0.0,4.201038009198991e-243,1.0,0.0,0
2754,ISIC_2363574,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2755,ISIC_0647450,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2756,ISIC_0066531,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2757,ISIC_0072333,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2758,ISIC_8525845,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2759,ISIC_0029408,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2760,ISIC_3530422,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2761,ISIC_0072495,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
2762,ISIC_4161205,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2763,ISIC_0029282,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2764,ISIC_0028735,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2765,ISIC_6079391,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2766,ISIC_5883407,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2767,ISIC_0014474_downsampled,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2768,ISIC_3740648,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2769,ISIC_9042282,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2770,ISIC_7135859,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2771,ISIC_8874529,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2772,ISIC_5894764,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2773,ISIC_2344492,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2774,ISIC_0602529,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2775,ISIC_0030360,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
2776,ISIC_0069471,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2777,ISIC_7130059,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2778,ISIC_0068962,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
2779,ISIC_0069844,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2780,ISIC_0059363,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2781,ISIC_6511816,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2782,ISIC_2990228,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2783,ISIC_2399943,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.198904710665152e-273,1.0,0
2784,ISIC_4980656,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
2785,ISIC_1308649,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2786,ISIC_0058639,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
2787,ISIC_1043313,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2788,ISIC_6640686,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2789,ISIC_0028794,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2790,ISIC_2036058,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2791,ISIC_0068385,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
2792,ISIC_2855626,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2793,ISIC_0065170,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2794,ISIC_4520704,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2795,ISIC_0836546,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2796,ISIC_3701892,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2797,ISIC_0072759,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2798,ISIC_0031084,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2799,ISIC_3256887,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2800,ISIC_0026018,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.354752987804177e-88,0.0,0
2801,ISIC_7015694,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2802,ISIC_4751809,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2803,ISIC_0055083,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2804,ISIC_0191734,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2805,ISIC_0359698,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2806,ISIC_1915549,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2807,ISIC_2397455,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2808,ISIC_0054392,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2809,ISIC_7745522,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2810,ISIC_4879144,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2811,ISIC_9783959,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0851711003937654e-270,1.0,0
2812,ISIC_7756791,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2813,ISIC_0026163,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2814,ISIC_0069868,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
2815,ISIC_1847684,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2816,ISIC_3204063,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2817,ISIC_1073659,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2818,ISIC_0058722,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2819,ISIC_0033195,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2820,ISIC_0071672,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2821,ISIC_0065735,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
2822,ISIC_0058724,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
2823,ISIC_8962375,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2824,ISIC_0064461,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2825,ISIC_0061369,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
2826,ISIC_0013972_downsampled,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
2827,ISIC_6144433,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2828,ISIC_6931593,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2829,ISIC_0028721,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2830,ISIC_0028093,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2831,ISIC_3238268,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2832,ISIC_1359296,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2833,ISIC_5961421,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2834,ISIC_7661590,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2835,ISIC_0026905,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2836,ISIC_9310178,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2837,ISIC_6472901,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2838,ISIC_9013045,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2839,ISIC_3928910,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2840,ISIC_0060619,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2841,ISIC_5684012,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2842,ISIC_1769209,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2843,ISIC_0727016,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2844,ISIC_7176034,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2845,ISIC_7030488,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2846,ISIC_0027260,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
2847,ISIC_8488057,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2848,ISIC_2891694,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2849,ISIC_0024457,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2850,ISIC_6260969,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2851,ISIC_0066115,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2852,ISIC_0029332,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2853,ISIC_0065394,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2854,ISIC_6773042,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2855,ISIC_8603567,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2856,ISIC_9024615,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2857,ISIC_6478506,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2858,ISIC_0010474,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2859,ISIC_0062864,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
2860,ISIC_0069901,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2861,ISIC_0057777,7,0.0,0.0,0.0,0.0,0.0,0.0,1.7086771994717095e-237,1.0,0.0,0
2862,ISIC_0033313,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2863,ISIC_7056787,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2864,ISIC_8554535,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2865,ISIC_0064936,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
2866,ISIC_9711881,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2867,ISIC_0026712,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2868,ISIC_6399923,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2869,ISIC_0067432,0,0.0,1.0,0.0,0.0,0.0,0.0,1.2170194732040436e-182,0.0,0.0,0
2870,ISIC_0024708,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2871,ISIC_1492055,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2872,ISIC_0067386,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2873,ISIC_0028285,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
2874,ISIC_0033730,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
2875,ISIC_0029821,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2876,ISIC_0752546,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2877,ISIC_0071827,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
2878,ISIC_9283427,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2879,ISIC_6917179,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2880,ISIC_0064313,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2881,ISIC_2896424,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2882,ISIC_0070308,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
2883,ISIC_7261174,6,0.0,0.0,0.0,0.0,0.0,0.0,3.106970157754276e-74,1.2743852193250856e-37,1.0,1
2884,ISIC_0299504,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2885,ISIC_0025204,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2886,ISIC_3379523,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2887,ISIC_7313348,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2888,ISIC_4374944,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.2583340847617934e-289,0
2889,ISIC_0324600,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2890,ISIC_0057963,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
2891,ISIC_2476418,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2892,ISIC_1656186,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2893,ISIC_0027718,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2894,ISIC_2554942,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2895,ISIC_0054859,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
2896,ISIC_6520237,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2897,ISIC_1602554,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2898,ISIC_1567290,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2899,ISIC_8190603,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2900,ISIC_0072388,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2901,ISIC_0011363,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2902,ISIC_2521424,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2903,ISIC_8338138,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2904,ISIC_0286750,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2905,ISIC_0065516,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
2906,ISIC_2626310,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2907,ISIC_0028000,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2908,ISIC_6216671,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2909,ISIC_1051595,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.24082763638858e-202,1.0,0
2910,ISIC_8268025,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2911,ISIC_0026373,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2912,ISIC_0056379,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2913,ISIC_0065877,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2914,ISIC_0014640_downsampled,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.5083175766512814e-26,0
2915,ISIC_1785976,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.861684123297518e-104,1.0,0
2916,ISIC_5157055,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2917,ISIC_8502341,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2918,ISIC_0657485,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2919,ISIC_1431236,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2920,ISIC_0027323,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2921,ISIC_0031433,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2922,ISIC_8591013,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2923,ISIC_0010582,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2924,ISIC_0030006,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2925,ISIC_9418177,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2926,ISIC_0333215,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2927,ISIC_2440281,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2928,ISIC_0299741,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2929,ISIC_7805607,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2930,ISIC_8568520,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2931,ISIC_0030648,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2932,ISIC_0026078,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2933,ISIC_0060480,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2934,ISIC_0058965,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2935,ISIC_0024685,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2936,ISIC_8926826,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2937,ISIC_0027264,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2938,ISIC_0985395,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2939,ISIC_1497394,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2940,ISIC_6298228,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2941,ISIC_6117024,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2942,ISIC_0031485,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2943,ISIC_8416537,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2944,ISIC_0030287,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2945,ISIC_0067614,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
2946,ISIC_1866662,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2947,ISIC_1902847,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2948,ISIC_2910576,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2949,ISIC_1424529,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2950,ISIC_5873438,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2951,ISIC_0072827,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
2952,ISIC_4281872,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2953,ISIC_0067020,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
2954,ISIC_5340305,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2955,ISIC_8603396,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2956,ISIC_2073530,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2957,ISIC_9023880,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2958,ISIC_0029754,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2959,ISIC_1234463,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2960,ISIC_5611515,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2961,ISIC_8622070,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2962,ISIC_5096378,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2963,ISIC_0762262,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2964,ISIC_7001584,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2965,ISIC_2361997,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2966,ISIC_0032237,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2967,ISIC_0065741,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
2968,ISIC_7649074,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2969,ISIC_0033471,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2970,ISIC_3743446,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2971,ISIC_3693018,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
